ID,Legacy ID,First Name,Last Name,Department,Average Rating,Number of Ratings,Average Difficulty,Would Take Again %,School Name,School ID,RMP URL
VGVhY2hlci0zMDAzMzA5,3003309,Kiran,Sunar,Asian Studies,2.7,6,2.7,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3003309
VGVhY2hlci0yODk3NDQ0,2897444,Daniel,Yoo,Biology,5.0,3,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2897444
VGVhY2hlci03NjkyNg==,76926,Thomas,Mattison,Physics & Astronomy,2.6,72,3.5,39.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/76926
VGVhY2hlci0zMDYwODA3,3060807,Andy,Tai,Statistics,1.8,21,4.2,19.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3060807
VGVhY2hlci0xNDI0NjU5,1424659,Brenda,Fossett,Education,4.0,10,3.4,83.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1424659
VGVhY2hlci0zMDYwNTIx,3060521,Scott,Kim,Chemistry,5.0,4,3.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3060521
VGVhY2hlci0zMDI4NDE0,3028414,Jill,Dosso,Psychology,4.6,28,2.6,96.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3028414
VGVhY2hlci00MTI0Mw==,41243,Carson,Woo,Business,3.9,22,3.1,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/41243
VGVhY2hlci0zMDgxOTM5,3081939,Brandon ,Forys,Psychology,2.0,4,3.3,25.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3081939
VGVhY2hlci0xMDgwODIy,1080822,Joanna,Karczmarek,Physics,3.6,31,3.8,52.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1080822
VGVhY2hlci0yNDMwOTgx,2430981,Sang,Wu,English,2.4,26,3.5,30.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2430981
VGVhY2hlci0yODUzMzI5,2853329,Jae,Sharpe,English,4.1,18,2.7,77.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2853329
VGVhY2hlci0xOTYyNTQy,1962542,Marina,Roy,Visual Arts,1.7,9,3.8,22.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1962542
VGVhY2hlci0yMzA1NDcx,2305471,Yair,Linn,Computer Engineering,3.0,8,3.9,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2305471
VGVhY2hlci0yOTMzMzMx,2933331,Isabel,Machado,"Gender, Race, Sexuality & Social Justice",5.0,8,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2933331
VGVhY2hlci0yODIyMDAy,2822002,Amali,Jambuge,Physics & Astronomy,2.0,87,3.6,23.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2822002
VGVhY2hlci0yMzgzNzA3,2383707,Jordon,Johnson,Computer Science,3.2,76,3.8,52.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2383707
VGVhY2hlci0yNDEzMjQ0,2413244,Liane,Chen,Biology,2.2,32,3.6,28.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2413244
VGVhY2hlci0yNzM0MDI0,2734024,Solveig,van Wersch,Botany,3.4,17,3.3,52.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2734024
VGVhY2hlci0yODM0NjMy,2834632,Jonathan,Massey-Allard,Physics,5.0,16,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2834632
VGVhY2hlci0zMTExMDE2,3111016,Antonio,Silva,Sociology,3.0,1,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3111016
VGVhY2hlci05OTg4NjA=,998860,Tracy,Kion,Microbiology,3.5,224,3.3,44.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/998860
VGVhY2hlci0xODY5MDQ2,1869046,Melissa,Lee,Statistics,4.4,58,2.8,91.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1869046
VGVhY2hlci0yMjkwOTg4,2290988,Brendan,McCormack,English,5.0,28,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2290988
VGVhY2hlci0yNzA1NTgz,2705583,Gurinderpal,Mann,Asian Studies,4.0,15,2.8,73.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2705583
VGVhY2hlci0zMTA4MTkx,3108191,Michael,Hamilton,Chemistry,5.0,8,2.4,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3108191
VGVhY2hlci0yNjg3NTg=,268758,Litsa,Chatzivasileiou,Languages,3.1,110,3.6,45.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/268758
VGVhY2hlci05NjI0NzM=,962473,Andrew,Rechnitzer,Mathematics,4.1,108,3.9,90.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/962473
VGVhY2hlci0yMzA1NTM1,2305535,Mi-Young,Kim,Writing,3.6,93,3.5,62.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2305535
VGVhY2hlci0zMTI5MDE=,312901,Dominic McIver,Lopes,Philosophy,4.5,41,2.8,96.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/312901
VGVhY2hlci0yNDk5MzY=,249936,Ratna,Shrestha,Economics,2.9,290,3.0,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/249936
VGVhY2hlci0xOTU1NDQw,1955440,Darko,Odic,Psychology,4.5,162,3.3,87.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1955440
VGVhY2hlci0xNTQ4ODIw,1548820,Brett,Couch,Biology,2.5,161,3.7,28.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1548820
VGVhY2hlci0xOTU2NjMx,1956631,Mark,Lam,Psychology,4.3,107,3.5,84.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1956631
VGVhY2hlci03OTE4MTE=,791811,Elizabeth,Dunn,Psychology,2.8,96,4.1,30.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/791811
VGVhY2hlci0yMTcxODA2,2171806,Vivienne,Lam,Biology,4.8,65,2.9,96.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2171806
VGVhY2hlci0xMDMzNTI=,103352,Yves,Tiberghien,Political Science,4.9,48,2.9,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/103352
VGVhY2hlci0yODMxODI0,2831824,David,Swanson,Accounting,4.7,34,2.6,94.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2831824
VGVhY2hlci0yMzE3MDMx,2317031,Kristin,Laurin,Psychology,4.2,21,3.4,90.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2317031
VGVhY2hlci0yMTI1NzQ2,2125746,Qiang,Fu,Sociology,4.2,14,3.1,85.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2125746
VGVhY2hlci0yNTQ0MjY3,2544267,Deena,Dinat,Literature,4.5,14,3.0,92.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2544267
VGVhY2hlci0yOTE3Mjk2,2917296,Minami,Orihara,Asian Studies,2.8,12,3.8,41.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2917296
VGVhY2hlci0yOTIyOTQz,2922943,Weiting,Guo,Asian Studies,5.0,9,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2922943
VGVhY2hlci0zMDg2MzI0,3086324,AJ,Chen,Accounting,5.0,4,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3086324
VGVhY2hlci0zMDg1MDI5,3085029,Rushdi,Alsaleh,Business,4.5,2,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3085029
VGVhY2hlci0yMjgxMzcy,2281372,Lasantha,Premarathna,Statistics,2.6,107,3.0,37.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2281372
VGVhY2hlci02OTA0NQ==,69045,Georg,Rieger,Science,4.2,96,2.3,80.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/69045
VGVhY2hlci0xOTg0NDI1,1984425,Kerry,Greer,Sociology,3.7,78,3.6,68.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1984425
VGVhY2hlci0yODgxMzc=,288137,Gunnar,Hansson,Linguistics,4.4,57,3.1,90.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/288137
VGVhY2hlci0yNTQzNzUw,2543750,Kirby,Mania,English,4.3,40,3.3,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2543750
VGVhY2hlci02Mjc2MTQ=,627614,Katja,Thieme,English,3.7,39,2.5,71.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/627614
VGVhY2hlci0xNzg3NzI4,1787728,Roberta,Ballarin,Philosophy,2.6,35,3.5,18.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1787728
VGVhY2hlci0zMDI5MDE5,3029019,Adam ,Martens,Mathematics,4.5,33,2.8,87.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3029019
VGVhY2hlci0yMTA4MzQ0,2108344,Rachel,Ollivier,Mathematics,4.6,27,3.1,92.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2108344
VGVhY2hlci0yOTE5MTc5,2919179,Seva,Lynov,Computer Science,4.7,19,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2919179
VGVhY2hlci0yMDk1MzQ4,2095348,Phanuel,Antwi,English,2.3,17,3.4,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2095348
VGVhY2hlci0zMTEwNTQ1,3110545,Nesrine,Basheer,Asian Studies,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3110545
VGVhY2hlci0xMDQ4NTQ=,104854,Bruce,Baum,Political Science,3.6,139,3.0,48.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/104854
VGVhY2hlci0xOTU2NA==,19564,John,MacDonald,Mathematics,2.6,133,2.9,32.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/19564
VGVhY2hlci0yMTI2NTg3,2126587,Neil,Armitage,Sociology,3.0,83,3.2,51.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2126587
VGVhY2hlci0yMjk0OTY=,229496,Azita,Madadi-Noei,Agriculture,4.0,48,2.5,74.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/229496
VGVhY2hlci0yNTQ2OTUw,2546950,Thomas,Andrews,Writing,3.9,37,3.5,73.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2546950
VGVhY2hlci0yNDc2Mzg0,2476384,Kathleen,Fitzpatrick,English,4.7,28,3.3,92.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2476384
VGVhY2hlci0yNzAzMTk5,2703199,Jeffrey,Sauve,Psychology,4.2,25,2.3,84.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2703199
VGVhY2hlci0zMDYyNDM3,3062437,Sally,Sharif,Political Science,4.7,19,3.5,94.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3062437
VGVhY2hlci0xMzMwNQ==,13305,Robert,Gateman,Economics,3.6,1230,3.8,47.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/13305
VGVhY2hlci0xNDU1NDY2,1455466,Stefan,Reinsberg,Physics,4.0,38,2.8,82.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1455466
VGVhY2hlci00NTg4Nzc=,458877,Catherine,Pang,Medicine,3.6,9,3.2,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/458877
VGVhY2hlci00ODI5MTY=,482916,Ed,Grant,Chemistry,2.9,34,3.1,62.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/482916
VGVhY2hlci0yMTk2OTYw,2196960,Mo,Pareles,English,2.4,27,3.6,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2196960
VGVhY2hlci0yOTU5MTEw,2959110,Keara,Graham,Nursing,5.0,9,1.4,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2959110
VGVhY2hlci0yOTg5NTg5,2989589,Vince,Hopkins,Political Science,5.0,3,2.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2989589
VGVhY2hlci0xNTYwMjA1,1560205,Dragos,Ghioca,Mathematics,4.8,173,2.7,97.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1560205
VGVhY2hlci0yMjc1OTAz,2275903,Marina,Litinskaya,Physics,4.7,86,2.7,95.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2275903
VGVhY2hlci0xMDAyNTgw,1002580,Lara,Silver,History,3.9,33,2.6,76.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1002580
VGVhY2hlci0yOTMyNDMw,2932430,Colin Dodds,Dodd,Business,2.6,15,3.9,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2932430
VGVhY2hlci0yNzYzOTky,2763992,Jose,Pizarro,Finance,4.4,12,3.0,83.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2763992
VGVhY2hlci0yNjIxNzgy,2621782,Nicholas,Phin,Political Science,3.5,8,2.9,62.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2621782
VGVhY2hlci0zMDIxNjM0,3021634,Nelson,Wong,Film,1.8,5,2.2,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3021634
VGVhY2hlci0xMzgyMzM=,138233,Barbara,Cox,Business,3.0,119,3.3,45.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/138233
VGVhY2hlci0xNDUzODE4,1453818,Arjun,Chowdhury,Political Science,4.1,63,3.1,80.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1453818
VGVhY2hlci0xNzk5Nzc3,1799777,Simon,Bates,Physics,4.7,47,2.7,96.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1799777
VGVhY2hlci0xOTE4MjI4,1918228,Yaniv,Plan,Mathematics,3.2,30,3.6,59.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1918228
VGVhY2hlci0yMzkxMjQ0,2391244,Sunil,Bhatt,Language amp Reading,3.3,16,2.9,56.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2391244
VGVhY2hlci02MzAwNDQ=,630044,Dan,Weary,Agriculture,4.8,15,3.3,85.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/630044
VGVhY2hlci0yNzYwNDQ5,2760449,Andrew,Trites,Zoology,4.6,12,2.3,91.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2760449
VGVhY2hlci0yOTA0MjE4,2904218,Sara,Knutson,History,4.8,9,2.4,88.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2904218
VGVhY2hlci0xODM3NTMy,1837532,Benjamin,Cheung,Psychology,4.3,129,3.4,77.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1837532
VGVhY2hlci04OTE2MjY=,891626,Tara,Lee,English,4.3,109,2.8,93.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/891626
VGVhY2hlci0zNjY2NQ==,36665,Marlene,Briggs,English,3.2,74,3.7,38.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/36665
VGVhY2hlci0yMTc3OTc4,2177978,Judith,Paltin,English,2.0,21,3.5,19.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2177978
VGVhY2hlci00MjA5OTc=,420997,Mark,Warren,Political Science,4.6,19,3.2,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/420997
VGVhY2hlci0yNzU1MDEy,2755012,Todd,Kamensek,Psychology,4.7,13,3.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2755012
VGVhY2hlci0yNzc2MzE5,2776319,Sharon,Jarvis,Educational Studies,1.7,3,2.3,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2776319
VGVhY2hlci0xMzI4Njg4,1328688,Fok-Shuen,Leung,Mathematics,4.5,273,3.9,74.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1328688
VGVhY2hlci0yODk2ODM0,2896834,Alyse ,Kiesser,Engineering,1.1,91,4.1,3.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2896834
VGVhY2hlci0yNjY5NTY4,2669568,Sabrina,Rai,Accounting,4.3,75,3.0,81.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2669568
VGVhY2hlci0yMzEyODU3,2312857,Colin,MacDonald,Mathematics,4.9,46,2.9,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2312857
VGVhY2hlci0xNzQ5Mjc3,1749277,Michael J.,Krisinger,Biochemistry,3.7,42,3.7,57.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1749277
VGVhY2hlci0xODI1Mjk5,1825299,Nick,Hall,Asian Studies,2.7,40,3.9,38.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1825299
VGVhY2hlci0yOTMzOTAz,2933903,David,Sasse,Earth Science,5.0,31,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2933903
VGVhY2hlci0zMjE5NDU=,321945,Xueshun,Liu,Languages,4.1,28,3.0,61.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/321945
VGVhY2hlci0yNTY2MTU4,2566158,Ke,Zou,Physics,2.8,15,3.9,46.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2566158
VGVhY2hlci0yODgwMTY3,2880167,Erika,Wong,Business,1.0,8,4.6,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2880167
VGVhY2hlci0yODQzOTQy,2843942,Dennis,Britton,English,4.1,8,3.4,87.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2843942
VGVhY2hlci0zMDI4Mjgw,3028280,Raymond,Clark,Creative Writing,2.7,6,3.5,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3028280
VGVhY2hlci0yNTcxMTk2,2571196,Naveena,Naqvi,Asian Studies,3.8,4,2.5,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2571196
VGVhY2hlci0yODMyNjQ0,2832644,Sheryl,Zentner,Nursing,5.0,3,1.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2832644
VGVhY2hlci0xNzE4OTkz,1718993,Misuzu,Kazama,Japanese,4.1,33,2.9,90.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1718993
VGVhY2hlci04OTE2Mjc=,891627,Brian,Thomas,Philosophy,1.9,19,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/891627
